브랜드명,지점명,시도명,시군구명,주소
메가커피,서산먹골점,경기도,광명시,경기도 광명시 오리로 948-1
메가커피,당진푸르지오점,경기도,김포시,경기도 김포시 김포한강1로51번길 28 레드클로버103호 
메가커피,당진읍내점,경기도,김포시,경기도 김포시 중봉1로 9 가동1층3호(감정동도선빌딩) 
메가커피,당진터미널점,서울특별시,구로구,서울특별시 구로구 경인로20가길 5
메가커피,대부도점,경기도,김포시,경기도 김포시 풍무로  62 
메가커피,대부도DI점,경기도,김포시,경기도 김포시 김포한강4로 176
메가커피,안면도점,경기도,김포시,경기도 김포시 김포한강2로  361 
메가커피,당진현대제철점,경기도,안양시,경기도 안양시 만안구 안양로 257 
메가커피,당진기지시점,경기도,평택시,경기도 평택시 고덕중앙로 218 . 
메가커피,영종합동청사점,충청남도,아산시,충청남도 아산시 어의정로 184 상가4동(풍기동) 
메가커피,태안점,경기도,안양시,경기도 안양시 만안구 안양로304번길 13 
메가커피,서산테크노밸리점,경기도,안양시,경기도 안양시 만안구 안양로 119 
메가커피,서산호수공원점,충청남도,아산시,충청남도 아산시 용화로 77 (온천동) 메가커피 
메가커피,서산예천점,경기도,군포시,경기도 군포시 당정동 970-9 104호 
메가커피,서산동문점,서울특별시,양천구,서울특별시 양천구 신정이펜1로 50
메가커피,서산먹골점,경기도,김포시,경기도 김포시 풍무로146번길 18 (풍무동) 메가커피 
메가커피,당진푸르지오점,경기도,수원시,경기도 수원시 장안구 덕영대로535번길 38 메가커피 
메가커피,당진읍내점,경기도,김포시,경기도 김포시 풍무로68번길 44 (풍무동) 1층 106호 
메가커피,당진터미널점,경기도,부천시,경기도 부천시 역곡로 505 (고강동) 메가커피 
메가커피,대부도점,경기도,군포시,경기도 군포시 산본천로 230
메가커피,대부도DI점,서울특별시,구로구,서울특별시 구로구 개봉로 25
메가커피,안면도점,경기도,광명시,경기도 광명시 오리로856번길 8
메가커피,당진현대제철점,경기도,김포시,경기도 김포시 통진읍 김포대로2244번길 20 (마송리마송프라자)1층11호 
메가커피,당진기지시점,경기도,김포시,경기도 김포시 장기동 2026-1 라베니체에비뉴 2차 1층 129호 
메가커피,영종합동청사점,서울특별시,구로구,서울특별시 구로구 개봉로12길 12-1
메가커피,태안점,경기도,부천시,경기도 부천시 고리울로52번길 24
메가커피,서산테크노밸리점,경기도,김포시,"경기도 김포시 김포한강9로75번길 180 (구래동, 두원타워) 메가커피 "
메가커피,서산호수공원점,경기도,광명시,경기도 광명시 하안로 310 (하안동) 메가커피 
메가커피,서산예천점,경기도,수원시,경기도 수원시 팔달구 덕영대로697번길 17 
메가커피,서산동문점,경기도,광명시,"경기도 광명시 하안로 254 (하안동, 정산빌딩) . "
메가커피,서산먹골점,서울특별시,구로구,서울특별시 구로구 고척로21나길 14 (개봉동) 메가커피 
메가커피,당진푸르지오점,경기도,광명시,경기도 광명시 시청로 50
메가커피,당진읍내점,충청남도,아산시,충청남도 아산시 번영로 220
메가커피,당진터미널점,경기도,광명시,경기도 광명시 소하로 190
메가커피,대부도점,경기도,안양시,경기도 안양시 만안구 경수대로 1430 103호(석수동) 
메가커피,대부도DI점,경기도,안양시,경기도 안양시 만안구 태평로60번길 42 (안양동) 메가커피 
메가커피,안면도점,서울특별시,구로구,서울특별시 구로구 개봉로 70
메가커피,당진현대제철점,서울특별시,양천구,서울특별시 양천구 신정로11길 길 62
메가커피,당진기지시점,서울특별시,구로구,서울특별시 구로구 고척로 126
메가커피,영종합동청사점,경기도,평택시,경기도 평택시 고덕여염12길 84 . 
메가커피,태안점,경기도,안양시,경기도 안양시 만안구 경수대로 1166번길 9 . 
메가커피,서산테크노밸리점,경기도,김포시,경기도 김포시 북변1로 16번길 47 오른쪽 일부호(북변동) 
메가커피,서산호수공원점,경기도,김포시,경기도 김포시 돌문로 48
메가커피,서산예천점,경기도,수원시,경기도 수원시 팔달구 화양로 31 (화서동) . 
메가커피,서산동문점,경기도,김포시,경기도 김포시 김포한강11로 133 (운양동) 메가커피 
메가커피,서산먹골점,경기도,평택시,경기도 평택시 정암로 3 (서정동) 
메가커피,당진푸르지오점,서울특별시,구로구,서울특별시 구로구 경인로 324 (개봉동) 메가커피 
메가커피,당진읍내점,경기도,수원시,경기도 수원시 팔달구 매산로 21-11 (매산로1가41-6) 
메가커피,당진터미널점,경기도,안양시,경기도 안양시 동안구 비산로 22 
메가커피,대부도점,서울특별시,양천구,서울특별시 양천구 지양로 77
메가커피,대부도DI점,경기도,안양시,경기도 안양시 만안구 덕천로152번길 25 . 
메가커피,안면도점,경기도,수원시,"경기도 수원시 팔달구 팔달로 53, 고등더퍼스트 1층 111호(고등동) "
메가커피,당진현대제철점,인천광역시,계양구,인천광역시 계양구 벌말로 570 (상야동) 
메가커피,당진기지시점,서울특별시,구로구,서울특별시 구로구 경인로40길 25 1층9호(개봉동청실아파트) 
메가커피,영종합동청사점,경기도,수원시,경기도 수원시 장안구 대평로 27 
메가커피,태안점,경기도,수원시,경기도 수원시 장안구 이목로 24-3 1층 102호(정자동) 
메가커피,서산테크노밸리점,경기도,수원시,경기도 수원시 권선구 세류로 32 (세류동) . 
메가커피,서산호수공원점,경기도,김포시,"경기도 김포시 김포한강9로 32, 1층 104, 105호 "
메가커피,서산예천점,경기도,안양시,경기도 안양시 동안구 임곡로 46 
메가커피,서산동문점,경기도,김포시,경기도 김포시 걸포2로 45 A동 1층 109호(걸포동) 
메가커피,서산먹골점,충청남도,청양군,충청남도 청양군 청양읍 중앙로 139 
메가커피,당진푸르지오점,경기도,수원시,경기도 수원시 장안구 대평로 80 정연메이져129호 
메가커피,당진읍내점,경기도,김포시,경기도 김포시 사우중로 78 (사우동) 메가커피 
메가커피,당진터미널점,경기도,수원시,경기도 수원시 권선구 정조로388번길 7-4 . 
메가커피,대부도점,경기도,평택시,경기도 평택시 송탄로40번길 79-21 (이충동) 메가커피 
메가커피,대부도DI점,서울특별시,금천구,서울특별시 금천구 가산디지털2로 43-14
메가커피,안면도점,경기도,수원시,경기도 수원시 팔달구 동말로 79 (화서동) . 
메가커피,당진현대제철점,경기도,평택시,경기도 평택시 탄현로 330-1
메가커피,당진기지시점,서울특별시,금천구,서울특별시 금천구 가산디지털2로 101 . 
메가커피,영종합동청사점,경기도,안양시,경기도 안양시 동안구 경수대로 426 
메가커피,태안점,서울특별시,양천구,서울특별시 양천구 신월로 175 (신월동) 메가커피 
메가커피,서산테크노밸리점,서울특별시,양천구,서울특별시 양천구 남부순환로 398
메가커피,서산호수공원점,서울특별시,금천구,"서울특별시 금천구 벚꽃로 40 40 113동 108호 (독산동, 금천 롯데캐슬 골들파크 1차) "
메가커피,서산예천점,서울특별시,금천구,서울특별시 금천구 시흥대로 227 (시흥동) 메가커피 
메가커피,서산동문점,경기도,수원시,경기도 수원시 장안구 파장로 63 1층(정자동) 
메가커피,서산먹골점,서울특별시,양천구,서울특별시 양천구 남부순환로40길 3 (신월동) 메가커피 
메가커피,당진푸르지오점,경기도,수원시,경기도 수원시 권선구 효원로 88 . 
메가커피,당진읍내점,경기도,안양시,경기도 안양시 동안구 경수대로 585 
메가커피,당진터미널점,경기도,수원시,"경기도 수원시 장안구 수성로262번길 3 105, 106호(영화동) "
메가커피,대부도점,서울특별시,금천구,"서울특별시 금천구 가산디지털2로 166, 1층 108호(가산동, 에이스K1타워) "
메가커피,대부도DI점,경기도,김포시,경기도 김포시 고촌읍 수기로 109 
메가커피,안면도점,서울특별시,금천구,"서울특별시 금천구 가산디지털1로 171 지상1층 117일부호(가산동, 가산 에스케이 브이원 센터) "
메가커피,당진현대제철점,경기도,평택시,경기도 평택시 관광특구로  30
메가커피,당진기지시점,경기도,화성시,경기도 화성시 떡전골로 96-4 1층(병점동미라클프라자) 
메가커피,영종합동청사점,서울특별시,양천구,서울특별시 양천구 월정로 53
메가커피,태안점,경기도,의왕시,경기도 의왕시 모락로 28 1층 102-2호 
메가커피,서산테크노밸리점,서울특별시,구로구,서울특별시 구로구 고척로 239
메가커피,서산호수공원점,경기도,안양시,경기도 안양시 동안구 시민대로 167 
메가커피,서산예천점,경기도,수원시,경기도 수원시 권선구 동수원로58번길 18 
메가커피,서산동문점,서울특별시,구로구,서울특별시 구로구 경인로47길 107 . 
메가커피,서산먹골점,서울특별시,양천구,서울특별시 양천구 월정로 127 . 
메가커피,당진푸르지오점,서울특별시,금천구,서울특별시 금천구 벚꽃로 286
메가커피,당진읍내점,경기도,오산시,경기도 오산시 수청로 197 백현프라자105호(금암동) 
메가커피,당진터미널점,서울특별시,구로구,서울특별시 구로구 경인로47길 26 (고척동) . 
메가커피,대부도점,경기도,의왕시,"경기도 의왕시 전주남이길 8, 102동 106호(오전동, 목화케이티이자리에) "
메가커피,대부도DI점,서울특별시,양천구,서울특별시 양천구 오목로 77 . 
메가커피,안면도점,서울특별시,금천구,서울특별시 금천구 금하로 713-1
메가커피,당진현대제철점,경기도,평택시,경기도 평택시 지산로 83 . 
메가커피,당진기지시점,경기도,수원시,경기도 수원시 장안구 송원로 1 
메가커피,영종합동청사점,경기도,안양시,경기도 안양시 동안구 동안로 194 139호(비산동한양스포츠센타) 
메가커피,태안점,경기도,평택시,경기도 평택시 이충로35번길 26 103호(이충동) 
메가커피,서산테크노밸리점,경기도,수원시,경기도 수원시 권선구 덕영대로1201번길 36 (권선동) 메가커피 
메가커피,서산호수공원점,경기도,수원시,경기도 수원시 권선구 권선로 620 (권선동) . 
메가커피,서산예천점,서울특별시,구로구,"서울특별시 구로구 구일로10길 27 B동 1층 109-1호, 114-1호, 115-1호 "
메가커피,서산동문점,경기도,화성시,경기도 화성시 병점2로 22 (병점동) 메가커피 
메가커피,서산먹골점,경기도,안양시,경기도 안양시 동안구 평촌대로223번길 28 (호계동) 메가커피 
메가커피,당진푸르지오점,서울특별시,강서구,서울특별시 강서구 가로공원로76길 73
메가커피,당진읍내점,서울특별시,양천구,서울특별시 양천구 중앙로 265 1층(신정동) 
메가커피,당진터미널점,경기도,화성시,경기도 화성시 병점1로 66-10
메가커피,대부도점,경기도,수원시,경기도 수원시 권선구 곡선로 43 (곡반정동) 메가커피 
메가커피,대부도DI점,서울특별시,양천구,서울특별시 양천구 화곡로 104 . 
메가커피,안면도점,서울특별시,금천구,서울특별시 금천구 가산로 115 (가산동) 메가커피 
메가커피,당진현대제철점,서울특별시,양천구,서울특별시 양천구 목동남로4길 2
메가커피,당진기지시점,경기도,수원시,경기도 수원시 팔달구 인계로 20 . 
메가커피,영종합동청사점,경기도,오산시,"경기도 오산시 대호로 97 (궐동, 골드뷰아파트) 메가커피 "
메가커피,태안점,경기도,수원시,경기도 수원시 팔달구 세지로 148 . 
메가커피,서산테크노밸리점,서울특별시,금천구,서울특별시 금천구 독산로 178
메가커피,서산호수공원점,경기도,안양시,경기도 안양시 동안구 평촌대로 116 101호(평촌동평촌프라자) 
메가커피,서산예천점,경기도,오산시,경기도 오산시 수목원로 458
메가커피,서산동문점,충청남도,아산시,충청남도 아산시 둔포면 아산밸리중앙로 82 1동109호 
메가커피,서산먹골점,경기도,수원시,경기도 수원시 팔달구 정조로 756-1 (팔달로3가) 메가커피 
메가커피,당진푸르지오점,경기도,김포시,경기도 김포시 고촌읍 인향로24번길 62 . 
메가커피,당진읍내점,경기도,평택시,경기도 평택시 지제동삭1로 41 . 
메가커피,당진터미널점,경기도,수원시,경기도 수원시 권선구 세권로195번길 33 
메가커피,대부도점,경기도,수원시,경기도 수원시 권선구 동수원로177번길 40 
메가커피,대부도DI점,서울특별시,금천구,서울특별시 금천구 독산로 243
메가커피,안면도점,서울특별시,양천구,서울특별시 양천구 목동서로 389
메가커피,당진현대제철점,서울특별시,강서구,"서울특별시 강서구 강서로 33, 1층 "
메가커피,당진기지시점,서울특별시,강서구,서울특별시 강서구 강서로 33 메가커피 
메가커피,영종합동청사점,경기도,수원시,경기도 수원시 장안구 송원로 83 (조원동) 메가커피 
메가커피,태안점,경기도,김포시,경기도 김포시 고촌읍 상미4로 1 
메가커피,서산테크노밸리점,서울특별시,양천구,서울특별시 양천구 오목로 146
메가커피,서산호수공원점,경기도,수원시,경기도 수원시 권선구 곡반정로 155-1 (곡반정동) . 
메가커피,서산예천점,경기도,수원시,경기도 수원시 장안구 정조로 914 (영화동) 메가커피 
메가커피,서산동문점,경기도,수원시,"경기도 수원시 장안구 정조로 914, 1층 "
메가커피,서산먹골점,경기도,수원시,경기도 수원시 팔달구 세지로 211 . 
메가커피,당진푸르지오점,경기도,김포시,경기도 김포시 고촌읍 장차로 4 
메가커피,당진읍내점,서울특별시,강서구,"서울특별시 강서구 수명로 68-35, 1층 (내발산동,웨스트엔드중정) "
메가커피,당진터미널점,서울특별시,금천구,서울특별시 금천구 시흥대로 474 1층 101호(유창빌딩) 
메가커피,대부도점,서울특별시,강서구,서울특별시 강서구 화곡로 160 1층(화곡동) 
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 화곡로 326 (화곡동) 메가커피 
메가커피,안면도점,경기도,화성시,경기도 화성시 효행로 1073 (진안동거성프라자) 
메가커피,당진현대제철점,서울특별시,양천구,서울특별시 양천구 은행정로 17
메가커피,당진기지시점,서울특별시,강서구,서울특별시 강서구 강서로18나길 1
메가커피,영종합동청사점,서울특별시,강서구,서울특별시 강서구 강서로 211 (화곡동) 
메가커피,태안점,서울특별시,구로구,서울특별시 구로구 디지털로31길 41 (구로동이앤씨벤처드림타워6차)110호(구로동이앤씨드림타워6차) 
메가커피,서산테크노밸리점,경기도,오산시,"경기도 오산시 오산로 79, 1층 (갈곶동) "
메가커피,서산호수공원점,경기도,안양시,경기도 안양시 동안구 관평로305번길 49 
메가커피,서산예천점,서울특별시,구로구,"서울특별시 구로구 디지털로31길 120, 상가2동 1층 229호, 230호 "
메가커피,서산동문점,경기도,안양시,"경기도 안양시 동안구 관평로170번길 33 1층 101호 (관양동, 평촌주공공이) "
메가커피,서산먹골점,서울특별시,강서구,서울특별시 강서구 마곡중앙1로 26 . 
메가커피,당진푸르지오점,서울특별시,구로구,서울특별시 구로구 디지털로26길  98 
메가커피,당진읍내점,서울특별시,강서구,서울특별시 강서구 방화동로  102
메가커피,당진터미널점,경기도,수원시,경기도 수원시 권선구 동수원로242번길 6 
메가커피,대부도점,서울특별시,강서구,서울특별시 강서구 마곡중앙5로 87 101호(마곡동우성르보아투) 
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 까치산로4길 3 1층(화곡동) 
메가커피,안면도점,경기도,의왕시,경기도 의왕시 계원대학로 
메가커피,당진현대제철점,경기도,김포시,경기도 김포시 김포한강10로133번길 127 . 
메가커피,당진기지시점,서울특별시,강서구,"서울특별시 강서구 양천로 73 1층 105호(방화동, 멤브로메디컬센터) "
메가커피,영종합동청사점,경기도,안양시,경기도 안양시 동안구 부림로 156 
메가커피,태안점,서울특별시,구로구,서울특별시 구로구 새말로 22 . 
메가커피,서산테크노밸리점,경기도,안양시,경기도 안양시 동안구 부림로 48 . 
메가커피,서산호수공원점,경기도,수원시,경기도 수원시 장안구 금당로 32 . 
메가커피,서산예천점,경기도,수원시,경기도 수원시 장안구 송정로 190 . 
메가커피,서산동문점,서울특별시,구로구,서울특별시 구로구 구로동 1125-9 1층 
메가커피,서산먹골점,서울특별시,구로구,서울특별시 구로구 가마산로 268 104호(구로동대림역와이즈플레이스) 
메가커피,당진푸르지오점,서울특별시,양천구,서울특별시 양천구 오목로 232 104호(보성팰리스) 
메가커피,당진읍내점,경기도,수원시,경기도 수원시 팔달구 인계로166번길 48-21 인계샤르망오피스텔 
메가커피,당진터미널점,경기도,오산시,경기도 오산시 오산로212번길 5 (원동) 메가커피 
메가커피,대부도점,서울특별시,강서구,서울특별시 강서구 곰달래로49길 11
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 우장산로2길 49
메가커피,안면도점,경기도,화성시,경기도 화성시 10용사로 349-3 1층(능동) 
메가커피,당진현대제철점,경기도,오산시,"경기도 오산시 오산로160번길 15 (원동, 코스모타워) "
메가커피,당진기지시점,서울특별시,강서구,서울특별시 강서구 금낭화로 146
메가커피,영종합동청사점,경기도,오산시,경기도 오산시 경기대로 154 패션폴라리스빌딩123호(원동) 
메가커피,태안점,서울특별시,강서구,서울특별시 강서구 마곡동로 62 (마곡동) 메가커피 
메가커피,서산테크노밸리점,경기도,수원시,경기도 수원시 영통구 권선로908번길  47 
메가커피,서산호수공원점,경기도,평택시,경기도 평택시 평택1로 2-1 (평택동)1층 
메가커피,서산예천점,서울특별시,강서구,서울특별시 강서구 강서로 349
메가커피,서산동문점,서울특별시,강서구,서울특별시 강서구 강서로45길 6 (내발산동) 메가커피 
메가커피,서산먹골점,서울특별시,구로구,서울특별시 구로구 경인로63길 11
메가커피,당진푸르지오점,경기도,평택시,"경기도 평택시 세교6로 46 (세교동, 힐스테이트 평택) 메가커피 "
메가커피,당진읍내점,서울특별시,영등포구,서울특별시 영등포구 도림로 144 1층 103호 
메가커피,당진터미널점,경기도,수원시,경기도 수원시 팔달구 중부대로143번길 11 101호(우만동) 
메가커피,대부도점,서울특별시,강서구,서울특별시 강서구 강서로 471
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 강서로 419
메가커피,안면도점,서울특별시,강서구,서울특별시 강서구 곰달래로 272 (화곡동) 메가커피 
메가커피,당진현대제철점,서울특별시,금천구,서울특별시 금천구 남부순환로 1432 . 
메가커피,당진기지시점,서울특별시,강서구,서울특별시 강서구 마곡중앙5로 1길 20 1층112호 
메가커피,영종합동청사점,경기도,수원시,경기도 수원시 장안구 연무로13번길 58 
메가커피,태안점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로8번길 97-2 
메가커피,서산테크노밸리점,서울특별시,구로구,서울특별시 구로구 새말로 89 (구로동) 메가커피 
메가커피,서산호수공원점,경기도,김포시,경기도 김포시 하성면 월하로 736 
메가커피,서산예천점,서울특별시,양천구,서울특별시 양천구 오목로 315 104호(목동대영상가) 
메가커피,서산동문점,경기도,의왕시,경기도 의왕시 포일로 43 (내손동) 메가커피 
메가커피,서산먹골점,서울특별시,영등포구,서울특별시 영등포구 시흥대로 629
메가커피,당진푸르지오점,서울특별시,강서구,서울특별시 강서구 강서로 380 . 
메가커피,당진읍내점,경기도,오산시,경기도 오산시 성호대로 127 (오산동) 메가커피 
메가커피,당진터미널점,서울특별시,구로구,서울특별시 구로구 경인로 661 (신도림동신도림1차푸르지오)133호 
메가커피,대부도점,경기도,오산시,경기도 오산시 동부대로 332-13  
메가커피,대부도DI점,경기도,수원시,경기도 수원시 영통구 인계로 220번길16 1층좌측3호 
메가커피,안면도점,경기도,수원시,경기도 수원시 영통구 영통로153번길 98 
메가커피,당진현대제철점,경기도,화성시,경기도 화성시 동탄지성로 140 (능동) 메가커피 
메가커피,당진기지시점,서울특별시,관악구,"서울특별시 관악구 난곡로 268, 1층 일부호(신림동) "
메가커피,영종합동청사점,서울특별시,관악구,서울특별시 관악구 난우길 8 (신림동) 메가커피 
메가커피,태안점,경기도,수원시,경기도 수원시 영통구 효원로 387 1층111112호(매탄동풍성프라자) 
메가커피,서산테크노밸리점,서울특별시,양천구,서울특별시 양천구 목동동로12길 45
메가커피,서산호수공원점,경기도,수원시,"경기도 수원시 영통구 신원로 88 1층(신동, 디지털엠파이어2) "
메가커피,서산예천점,경기도,평택시,경기도 평택시 동삭1로22번길 19-13 1층 102호(동삭동) 
메가커피,서산동문점,경기도,안양시,경기도 안양시 동안구 흥안대로 456번길 42 
메가커피,서산먹골점,경기도,화성시,경기도 화성시 동탄원천로 338 1층 106호 
메가커피,당진푸르지오점,경기도,화성시,"경기도 화성시 동탄지성로 102,  1층 109,110호(반송동, 하나로프라자) "
메가커피,당진읍내점,경기도,오산시,경기도 오산시 남부대로 411-12 1층105호 
메가커피,당진터미널점,경기도,평택시,경기도 평택시 중앙로 101
메가커피,대부도점,경기도,수원시,경기도 수원시 영통구 덕영대로 1478 
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 공항대로 103
메가커피,안면도점,서울특별시,강서구,서울특별시 강서구 공항대로 190
메가커피,당진현대제철점,경기도,수원시,경기도 수원시 영통구 인계로 260 
메가커피,당진기지시점,서울특별시,강서구,서울특별시 강서구 공항대로41길 43 (등촌동) 메가커피 
메가커피,영종합동청사점,서울특별시,양천구,서울특별시 양천구 목동중앙남로11길  8
메가커피,태안점,경기도,수원시,경기도 수원시 영통구 태장로 83 (망포동) 메가커피 
메가커피,서산테크노밸리점,서울특별시,관악구,"서울특별시 관악구 난곡로 367 1층 105호 (신림동, 경신빌딩) "
메가커피,서산호수공원점,서울특별시,영등포구,서울특별시 영등포구 선유로9길 10
메가커피,서산예천점,서울특별시,강서구,서울특별시 강서구 양천로 401 메가커피(강서한강자이타워점) 
메가커피,서산동문점,경기도,수원시,경기도 수원시 영통구 중부대로 260 (매탄동) 메가커피 
메가커피,서산먹골점,서울특별시,영등포구,"서울특별시 영등포구 도영로 33-2, 1층 "
메가커피,당진푸르지오점,서울특별시,영등포구,"서울특별시 영등포구 신길로34길 1, 101호(신길동) "
메가커피,당진읍내점,서울특별시,양천구,서울특별시 양천구 등촌로 180 . 
메가커피,당진터미널점,경기도,김포시,경기도 김포시 하성면 애기봉로 848-1 
메가커피,대부도점,경기도,수원시,경기도 수원시 영통구 아주로 42 (원천동) 메가커피 
메가커피,대부도DI점,서울특별시,동작구,서울특별시 동작구 여의대방로 30 메가커피(보라매점) 
메가커피,안면도점,경기도,화성시,경기도 화성시 동탄중심상가1길 9 (반송동) 메가커피 
메가커피,당진현대제철점,충청남도,아산시,충청남도 아산시 배방읍 모산로126번길 17-7 (공수리배방삼정그린코아)1층105호 
메가커피,당진기지시점,서울특별시,양천구,"서울특별시 양천구 목동중앙로 97 1층(목동, 청우빌딩) "
메가커피,영종합동청사점,서울특별시,영등포구,서울특별시 영등포구 여의대방로 189 (신길동) 메가커피 
메가커피,태안점,경기도,의왕시,경기도 의왕시 안양판교로 99 106호(포일동스마일타워) 
메가커피,서산테크노밸리점,경기도,수원시,경기도 수원시 영통구 영통로90번길 4-20 . 
메가커피,서산호수공원점,경기도,화성시,경기도 화성시 동탄솔빛로 62 108(반송동리첸프라자) 
메가커피,서산예천점,경기도,화성시,경기도 화성시 영통로 59 (반월동) 메가커피 
메가커피,서산동문점,서울특별시,영등포구,서울특별시 영등포구 선유서로24길 6 메가커피(양평중흥S클래스점) 
메가커피,서산먹골점,서울특별시,관악구,서울특별시 관악구 호암로26가길 2 (신림동) 메가커피 
메가커피,당진푸르지오점,서울특별시,관악구,서울특별시 관악구 신림로 321 (신림동) 메가커피 
메가커피,당진읍내점,서울특별시,관악구,서울특별시 관악구 신림로 90 1층메가커피(신림동) 
메가커피,당진터미널점,경기도,화성시,경기도 화성시 동탄중심상가2길 7 (반송동) 메가커피 
메가커피,대부도점,경기도,수원시,경기도 수원시 영통구 덕영대로 1547 (영통동) 메가커피 
메가커피,대부도DI점,서울특별시,강서구,서울특별시 강서구 공항대로 629 (염창동) 메가커피 
메가커피,안면도점,서울특별시,영등포구,서울특별시 영등포구 신풍로 48
메가커피,당진현대제철점,서울특별시,양천구,"서울특별시 양천구 목동서로 65 (목동, 목동가든스위트) 메가커피 "
메가커피,당진기지시점,서울특별시,영등포구,서울특별시 영등포구 양산로 53
메가커피,영종합동청사점,경기도,평택시,경기도 평택시 상서재로 50 416동121호(동삭동평택센트럴자이4단지) 
메가커피,태안점,서울특별시,강서구,서울특별시 강서구 양천로 461
메가커피,서산테크노밸리점,서울특별시,강서구,서울특별시 강서구 양천로 492
메가커피,서산호수공원점,서울특별시,양천구,서울특별시 양천구 목동중앙북로7길 10
메가커피,서산예천점,서울특별시,영등포구,서울특별시 영등포구 경인로 775 (문래동3가) 메가커피 
메가커피,서산동문점,경기도,평택시,경기도 평택시 신촌2로 22 . 
메가커피,서산먹골점,서울특별시,양천구,서울특별시 양천구 목동중앙본로 116
메가커피,당진푸르지오점,서울특별시,영등포구,서울특별시 영등포구 여의대방로 87
메가커피,당진읍내점,서울특별시,강서구,서울특별시 강서구 공항대로61길 22
메가커피,당진터미널점,충청남도,아산시,충청남도 아산시 탕정면 탕정면로 222 (호산리온샘빌딩)1층102호 
메가커피,대부도점,서울특별시,양천구,서울특별시 양천구 목동서로 37 1층 107호 
메가커피,대부도DI점,서울특별시,영등포구,서울특별시 영등포구 신길로34길 1 101호(신길동) 
메가커피,안면도점,서울특별시,영등포구,"서울특별시 영등포구 영등포로 150, C동 1층 107호(당산동1가, 생각공장 당산) "
메가커피,당진현대제철점,경기도,오산시,경기도 오산시 부산중앙로 42 메가커피 
메가커피,당진기지시점,서울특별시,영등포구,서울특별시 영등포구 영신로19길 26-1
메가커피,영종합동청사점,서울특별시,동작구,"서울특별시 동작구 보라매로5가길 16 (신대방동, 보라매아카데미타워) 메가커피 "
메가커피,태안점,경기도,수원시,경기도 수원시 영통구 대학로 47 101호 
메가커피,서산테크노밸리점,서울특별시,강서구,서울특별시 강서구 양천로 583
메가커피,서산호수공원점,서울특별시,관악구,서울특별시 관악구 남부순환로 1617
메가커피,서산예천점,경기도,수원시,경기도 수원시 영통구 매영로 143 106호(원천동원흥프라자) 
메가커피,서산동문점,서울특별시,강서구,서울특별시 강서구 허준로 198
메가커피,서산먹골점,서울특별시,양천구,"서울특별시 양천구 목동서로 155, 1층 상가 110호 "
메가커피,당진푸르지오점,서울특별시,강서구,"서울특별시 강서구 양천로 658 1층 101호(염창동, 양화진빌딩) "
메가커피,당진읍내점,경기도,화성시,경기도 화성시 삼성1로6길 27 (반월동) 메가커피 
메가커피,당진터미널점,서울특별시,관악구,서울특별시 관악구 보라매로  2
메가커피,대부도점,서울특별시,영등포구,"서울특별시 영등포구 여의대방로 137, 1층(신길동) "
메가커피,대부도DI점,경기도,수원시,경기도 수원시 영통구 대학로 101 (이의동) 메가커피 
메가커피,안면도점,경기도,수원시,경기도 수원시 영통구 센트럴타운로 106 114호(이의동센트럴프라자) 
메가커피,당진현대제철점,서울특별시,영등포구,서울특별시 영등포구 당산로 130 (당산동3가) 메가커피 
메가커피,당진기지시점,경기도,화성시,경기도 화성시 삼성1로 150
메가커피,영종합동청사점,경기도,수원시,경기도 수원시 영통구 광교호수공원로 20 
메가커피,태안점,서울특별시,영등포구,서울특별시 영등포구 영중로 10-1
메가커피,서산테크노밸리점,경기도,평택시,경기도 평택시 비전2로 192 (비전동) 메가커피 
메가커피,서산호수공원점,경기도,평택시,경기도 평택시 평남로 933 (비전동) 메가커피 
메가커피,서산예천점,경기도,평택시,경기도 평택시 평택5로 94 (비전동) 메가커피 
메가커피,서산동문점,충청남도,아산시,충청남도 아산시 배방읍 북수로 121 1층105호 
메가커피,서산먹골점,경기도,용인시,경기도 용인시 기흥구 서천로 121 (서천동) 메가커피 
메가커피,당진푸르지오점,경기도,고양시,경기도 고양시 일산서구 대화로 136 (대화동) 메가커피 
메가커피,당진읍내점,경기도,화성시,경기도 화성시 동탄기흥로257번가길 16 (방교동) 메가커피 
메가커피,당진터미널점,경기도,수원시,"경기도 수원시 영통구 봉영로 1569 106호(영통동, NEW WORLD PLAZA) "
메가커피,대부도점,경기도,화성시,경기도 화성시 동탄감배산로 124-6
메가커피,대부도DI점,서울특별시,관악구,서울특별시 관악구 쑥고개로 67-1 1층 
메가커피,안면도점,서울특별시,동작구,서울특별시 동작구 보라매로 113
메가커피,당진현대제철점,서울특별시,영등포구,서울특별시 영등포구 도신로 234 (신길동) 메가커피 
메가커피,당진기지시점,서울특별시,영등포구,서울특별시 영등포구 양평로19길4 4 1층(양평동4가)
메가커피,영종합동청사점,서울특별시,영등포구,서울특별시 영등포구 국회대로 646
메가커피,태안점,서울특별시,관악구,"서울특별시 관악구 은천로 37 1층 (봉천동, 정암빌딩) "
